GeneName	3 Cell-line mixture-Bulk	3 Cell-line mixture-Bulk 2
LPCAT1	21376.9871	21376.9871
MIR6075	0.0	0.0
CTD-2245E15.3	9.0	9.0
AC091849.1	0.0	0.0
SDHAP3	176.0437	176.0437
CTD-2012J19.3	59.0	59.0
CTD-2012J19.2	0.0	0.0
RP11-43F13.1	868.880069999999	868.880069999999
CTD-2012J19.1	11.2977	11.2977
MIR4277	0.0	0.0
CTD-2587M23.1	0.0	0.0
MRPL36	4009.99830999999	4009.99830999999
NDUFS6	6402.0	6402.0
CTD-2194D22.1	0.0	0.0
CTD-2194D22.2	0.0	0.0
CTD-2194D22.5	0.0	0.0
IRX4	203.000201239099	203.000201239099
CTD-2194D22.3	16.0	16.0
CTD-2194D22.4	3.0	3.0
RP11-259O2.1	1.0	1.0
RP11-259O2.2	0.0	0.0
RP11-259O2.3	0.0	0.0
RP11-24P24.1	0.0	0.0
LSINCT5	0.0	0.0
RP11-129I19.2	1.0	1.0
IRX2	4399.37	4399.37
C5orf38	1847.00045	1847.00045
RP11-692C23.1	0.0	0.0
RP11-468D11.1	0.0	0.0
RP11-35O7.1	0.0	0.0
LINC01377	1.0	1.0
LINC01019	0.0	0.0
RP11-121L11.3	0.0	0.0
LINC01017	0.0	0.0
IRX1	96.0589	96.0589
CTD-2012M11.3	9.94107	9.94107
AC091947.1	0.0	0.0
CTD-2287N17.1	0.0	0.0
CTD-2383I20.1	0.0	0.0
CTD-2008N3.1	0.0	0.0
RP11-445O3.3	0.0	0.0
RP11-445O3.2	0.0	0.0
RP11-445O3.1	0.0	0.0
CTD-2318H23.1	0.0	0.0
CTD-2161F6.3	0.0	0.0
CTD-2161F6.2	0.0	0.0
CTD-2161F6.1	0.0	0.0
CTD-2046I8.1	0.0	0.0
CTD-2247C11.2	0.0	0.0
CTD-2247C11.1	0.0	0.0
LINC01020	0.0	0.0
CTD-2247C11.4	0.0	0.0
CTD-2247C11.5	0.0	0.0
RN7SKP73	0.0	0.0
CTD-2297D10.2	0.0	0.0
ADAMTS16	0.0	0.0
CTD-2297D10.1	0.0	0.0
ALG3P1	0.0	0.0
RP11-531A21.3	0.0	0.0
RP11-531A21.4	0.0	0.0
RP11-531A21.2	1.0	1.0
ICE1	12741.0478	12741.0478
AC026799.1	0.0	0.0
CTC-471C19.1	0.0	0.0
CTC-471C19.2	0.0	0.0
AC026797.1	0.0	0.0
CTD-2299N12.1	0.0	0.0
HMGB3P3	0.0	0.0
FLJ33360	0.0	0.0
MED10	4149.9978	4149.9978
UBE2QL1	133.0	133.0
CTD-2195M18.2	0.0	0.0
LINC01018	1.0	1.0
NSUN2	16455.9642	16455.9642
SRD5A1	6378.9939	6378.9939
CTD-2044J15.1	13.00001	13.00001
PAPD7	8421.9946	8421.9946
RP11-332J15.3	3.0	3.0
RP11-332J15.4	2.0	2.0
RP11-332J15.1	1.0	1.0
RN7SKP79	0.0	0.0
RP11-332J15.2	0.0	0.0
RP11-122F24.1	0.0	0.0
RNA5SP176	0.0	0.0
RP11-404K5.3	0.0	0.0
RP11-404K5.1	0.0	0.0
RP11-404K5.2	0.0	0.0
RP11-404K5.4	0.0	0.0
CTD-2296D1.1	0.0	0.0
CTD-2296D1.2	0.0	0.0
CTD-2296D1.3	0.0	0.0
CTD-2296D1.4	0.0	0.0
CTD-2296D1.5	0.0	0.0
ADCY2	3.000003	3.000003
RP11-711G10.1	0.0	0.0
C5orf49	34.3371	34.3371
MTRR	5541.65832	5541.65832
FASTKD3	1595.00177	1595.00177
CTD-2072I24.1	0.0	0.0
RNU1-76P	0.0	0.0
RP11-334G8.1	0.0	0.0
RP11-215I16.2	0.0	0.0
RP11-215I16.1	0.0	0.0
RP11-480D4.1	0.0	0.0
RP11-480D4.2	0.0	0.0
RP11-480D4.5	0.0	0.0
RP11-480D4.6	2.0	2.0
MIR4458HG	71.99997	71.99997
RP11-480D4.4	0.0	0.0
RP11-480D4.7	2.0	2.0
MIR4458	0.0	0.0
RP11-417J1.1	0.0	0.0
RP11-417J1.5	0.0	0.0
RP11-417J1.6	0.0	0.0
MTND6P2	0.0	0.0
RP11-417J1.3	0.0	0.0
RP11-417J1.7	0.0	0.0
RP11-417J1.8	0.0	0.0
RP11-417J1.4	0.0	0.0
RP11-315A16.2	0.0	0.0
RP11-315A16.3	0.0	0.0
RP11-315A16.1	0.0	0.0
RP11-315A16.4	0.0	0.0
RP11-143A12.3	0.0	0.0
AC091895.1	0.0	0.0
RP11-143A12.1	0.0	0.0
CTD-2215L10.1	0.0	0.0
SEMA5A	2168.00118	2168.00118
MIR4636	0.0	0.0
CTD-2201E9.4	0.0	0.0
CTD-2201E9.3	0.0	0.0
CTD-2201E9.1	0.0	0.0
CTD-2201E9.2	1.0	1.0
SNHG18	172.9998	172.9998
SNORD123	0.0	0.0
CTD-2001E22.1	0.0	0.0
TAS2R1	0.0	0.0
CTD-2143L24.1	0.0	0.0
RNA5SP177	0.0	0.0
RP11-447B18.1	0.0	0.0
RP11-191F9.4	0.0	0.0
RP11-191F9.2	0.0	0.0
RP11-191F9.3	0.0	0.0
RP11-191F9.1	0.0	0.0
CTD-2199O4.1	0.0	0.0
CTD-2199O4.4	0.0	0.0
CTD-2199O4.5	0.0	0.0
CTD-2199O4.3	0.0	0.0
CTD-2199O4.7	2.0	2.0
CTD-2199O4.6	0.0	0.0
FAM173B	2001.99694999999	2001.99694999999
CTD-2256P15.1	3.0	3.0
CCT5	73763.1449999999	73763.1449999999
CTD-2256P15.4	176.854	176.854
CTD-2256P15.5	0.0	0.0
CMBL	1885.99798	1885.99798
CTD-2256P15.3	1.0	1.0
CTD-2256P15.2	147.0	147.0
43530	17533.0011	17533.0011
AC012640.1	0.0	0.0
ROPN1L-AS1	0.0	0.0
ROPN1L	27.00003	27.00003
MIR6131	0.0	0.0
LINC01513	2.0	2.0
RPL30P7	0.0	0.0
RP11-1C1.6	0.0	0.0
RP11-1C1.4	0.0	0.0
RP11-1C1.5	0.0	0.0
RP11-54F2.9	0.0	0.0
RP11-54F2.8	0.0	0.0
ANKRD33B	312.00034	312.00034
ANKRD33B-AS1	0.0	0.0
RP11-54F2.1	0.0	0.0
RP11-215G15.4	2.2259	2.2259
CTD-2154B17.3	0.0	0.0
CTD-2154B17.2	0.0	0.0
DAP	26279.96034	26279.96034
CTD-2154B17.4	5.00048	5.00048
CTD-2154B17.1	0.0	0.0
CTNND2	2008.00055	2008.00055
RNU6-429P	0.0	0.0
RNU6-679P	0.0	0.0
RP11-308B16.2	0.0	0.0
LINC01194	0.0	0.0
AC106771.1	0.0	0.0
RP11-419C19.3	0.0	0.0
RP11-419C19.1	0.0	0.0
RP11-419C19.2	0.0	0.0
CTC-305H11.1	0.0	0.0
RPS23P5	0.0	0.0
AC010364.1	0.0	0.0
NENFP3	0.0	0.0
CTC-232H10.1	0.0	0.0
DNAH5	576.0	576.0
CTB-51A17.1	0.0	0.0
AC016576.1	0.0	0.0
TRIO	16431.00106	16431.00106
AC016549.1	1.0	1.0
AC016656.1	0.0	0.0
FAM105A	445.99968	445.99968
CTD-2165H16.3	1.0	1.0
CCT6P2	5.00239	5.00239
EEF1A1P13	409.131	409.131
CTD-2165H16.4	20.00001	20.00001
OTULIN	5268.99994999999	5268.99994999999
ANKH	4605.99836	4605.99836
RBBP4P1	42.24	42.24
MIR4637	0.0	0.0
CTB-40H15.4	1.0	1.0
UQCRBP3	0.0	0.0
HNRNPKP5	0.0	0.0
AC016575.1	0.0	0.0
SEPHS2P1	0.0	0.0
RP1-251I12.1	0.0	0.0
RP1-137K24.1	0.0	0.0
MARK2P5	0.0	0.0
CTD-2313D3.1	0.0	0.0
FBXL7	323.00005	323.00005
CTD-2350J17.1	0.0	0.0
MIR887	0.0	0.0
RNA5SP178	0.0	0.0
43535	3.000002	3.000002
RP11-19O2.1	0.0	0.0
RP11-19O2.2	0.0	0.0
NACAP6	0.0	0.0
RP1-167G20.1	0.0	0.0
RP1-167G20.2	0.0	0.0
ZNF622	3961.0	3961.0
FAM134B	471.710949999999	471.710949999999
RP11-260E18.1	6.28889	6.28889
CTC-461F20.1	0.0	0.0
MYO10	15665.038830489	15665.038830489
RNA5SP179	0.0	0.0
CTB-55B8.1	2.09147	2.09147
RNU6-660P	0.0	0.0
BASP1	16454.9591	16454.9591
CTD-2228A4.1	0.0	0.0
AC091878.1	28.0	28.0
RNA5SP180	0.0	0.0
DCAF13P2	0.0	0.0
RNU6-1003P	0.0	0.0
CTD-2139B15.1	16.0	16.0
RN7SKP133	0.0	0.0
FTH1P10	37.7594	37.7594
CTD-2139B15.2	0.0	0.0
CTD-2139B15.5	5.0	5.0
CTD-2139B15.4	1.0	1.0
RP11-321E2.3	0.0	0.0
RP11-321E2.4	0.0	0.0
RP11-321E2.5	0.0	0.0
RP11-321E2.13	0.0	0.0
RP11-321E2.12	0.0	0.0
RP11-321E2.6	0.0	0.0
RP11-321E2.11	0.0	0.0
RP11-321E2.10	0.0	0.0
RP11-321E2.2	0.0	0.0
RP11-321E2.7	0.0	0.0
RP11-321E2.8	0.0	0.0
RP11-321E2.9	0.0	0.0
RP11-432M8.2	0.0	0.0
RP11-432M8.1	0.0	0.0
RP11-432M8.3	0.0	0.0
RP11-432M8.4	0.0	0.0
RP11-432M8.5	0.0	0.0
RP11-432M8.7	0.0	0.0
RP11-432M8.6	0.0	0.0
RP11-432M8.8	0.0	0.0
RP11-432M8.9	0.0	0.0
RP11-432M8.20	0.0	0.0
RP11-432M8.10	0.0	0.0
RP11-432M8.11	0.0	0.0
RP11-432M8.12	0.0	0.0
RP11-432M8.13	0.0	0.0
RP11-432M8.15	0.0	0.0
RP11-432M8.14	0.0	0.0
RP11-432M8.16	0.0	0.0
RP11-432M8.18	0.0	0.0
RP11-432M8.17	2.0	2.0
RP11-432M8.21	0.0	0.0
RP11-432M8.19	0.0	0.0
RP11-454P21.1	0.0	0.0
RPL36AP21	3.0582	3.0582
RN7SL58P	0.0	0.0
CTD-2023M8.1	0.0	0.0
UBE2V1P12	0.0	0.0
CTD-2151L9.2	0.0	0.0
RP11-81B23.1	0.0	0.0
AC114981.1	0.0	0.0
RP11-124N3.3	0.0	0.0
RP11-124N3.2	0.0	0.0
RPL32P14	0.0	0.0
HSPD1P15	0.0	0.0
CDH18	161.99994	161.99994
AC118463.1	0.0	0.0
RP11-61K20.1	0.0	0.0
RP11-420O16.2	1.47147	1.47147
RP11-420O16.1	0.0	0.0
RP11-774D14.1	0.0	0.0
CTD-2333M24.1	0.0	0.0
RP11-697E23.1	0.0	0.0
RP11-811J10.1	0.0	0.0
RP11-374A4.1	16.8284	16.8284
GUSBP1	586.02197	586.02197
RP11-823P9.3	2.81612	2.81612
RP11-823P9.4	3.0	3.0
RP11-360I2.1	1.0	1.0
RP11-804N13.1	0.0	0.0
AC140132.1	0.0	0.0
CDH12	1.0	1.0
HSPD1P1	65.0892	65.0892
RP11-855C21.1	0.0	0.0
PMCHL1	0.0	0.0
GCNT1P2	0.0	0.0
CTD-2234B20.1	0.0	0.0
CTD-2272G21.3	0.0	0.0
CTD-2272G21.2	1.00038	1.00038
CTD-2272G21.1	0.0	0.0
CTD-2351A8.1	0.0	0.0
PRDM9	0.0	0.0
RP11-197O8.1	0.0	0.0
C5orf17	1.0	1.0
CTD-2138O14.1	0.0	0.0
CTD-2015B23.2	34.6322	34.6322
CTD-2074D8.1	0.0	0.0
CDH10	7.0	7.0
RP11-116O11.1	0.0	0.0
RP11-116O11.2	0.0	0.0
RP11-12P19.2	0.0	0.0
RP11-12P19.1	0.0	0.0
SNORD29	0.0	0.0
RP11-730N24.1	0.0	0.0
RP11-730N24.2	0.0	0.0
RP11-549K20.1	0.0	0.0
RP11-184E9.1	0.0	0.0
RP11-192H6.2	0.0	0.0
RP11-184E9.2	0.0	0.0
RP11-184E9.3	0.0	0.0
CTD-2306M5.1	0.0	0.0
RP11-184E9.4	0.0	0.0
RNU6-374P	0.0	0.0
CTD-2026A21.1	0.0	0.0
MSNP1	5.05016	5.05016
RNU4-43P	0.0	0.0
RP11-351N6.1	0.0	0.0
AC026426.1	0.0	0.0
CTD-2533K21.3	0.0	0.0
CTD-2533K21.2	0.0	0.0
CTD-2533K21.1	0.0	0.0
CTD-2533K21.4	0.0	0.0
CCNB3P1	0.0	0.0
CDH9	0.0	0.0
RNU6-738P	0.0	0.0
CTD-3007L5.1	0.0	0.0
LINC01021	16.0	16.0
AC010455.1	0.0	0.0
RP11-560A7.1	0.0	0.0
CTD-2061E9.1	0.0	0.0
RNU6-909P	0.0	0.0
CTD-2134P3.1	0.0	0.0
CTD-2134P3.2	0.0	0.0
CTD-2269E23.3	0.0	0.0
LSP1P3	0.0	0.0
CTD-2269E23.2	1.00467	1.00467
CTD-2269E23.4	0.0	0.0
SUCLG2P4	0.0	0.0
RP11-42L13.2	0.0	0.0
RP11-42L13.3	0.0	0.0
CTD-2118P12.1	0.0	0.0
CTD-2010I22.2	0.0	0.0
CTD-2345H1.1	0.0	0.0
UBL5P1	0.0	0.0
CTD-2011G17.1	0.0	0.0
CTD-2057J6.2	0.0	0.0
CTD-2057J6.1	0.0	0.0
RN7SKP207	0.0	0.0
CTD-2351A16.1	0.0	0.0
AC091856.1	0.0	0.0
RP11-136H13.1	0.0	0.0
RP11-136H13.2	0.0	0.0
RPL19P11	0.0	0.0
CTD-2127O16.2	0.0	0.0
RP11-152K4.2	0.0	0.0
CDH6	22.00004	22.00004
RP11-152K4.1	0.0	0.0
DROSHA	10877.9938199999	10877.9938199999
AC106802.1	0.0	0.0
C5orf22	3959.00787	3959.00787
CTD-2008E3.1	14.0	14.0
RNU6-363P	0.0	0.0
PDZD2	3191.99746	3191.99746
RP11-5N11.2	0.0	0.0
RP11-5N11.1	0.0	0.0
RP11-5N11.3	0.0	0.0
RP11-5N11.4	0.0	0.0
RP11-5N11.5	0.0	0.0
RP11-5N11.6	0.0	0.0
RP11-5N11.7	0.0	0.0
RNU6-358P	0.0	0.0
CTD-2290C23.1	0.0	0.0
RNU6-760P	0.0	0.0
CTD-2290C23.2	2.0	2.0
RPL5P14	0.0	0.0
AC025458.1	0.0	0.0
TPT1P5	1.00012	1.00012
CTD-2206G10.2	0.0	0.0
MIR4279	0.0	0.0
CTD-2152M20.2	5.0	5.0
GOLPH3	11897.95399	11897.95399
CTD-2186M15.3	175.0	175.0
CTD-2186M15.1	0.0	0.0
MTMR12	6071.99838	6071.99838
RNU6-1079P	0.0	0.0
RNU6-378P	0.0	0.0
ZFR	17447.94902	17447.94902
AC008949.1	0.0	0.0
MIR579	0.0	0.0
CTD-2290P7.1	21.7254	21.7254
SUB1	15403.9932	15403.9932
CTD-2004A9.1	0.0	0.0
NPR3	1473.00021	1473.00021
AC026703.1	0.0	0.0
CTD-2218G20.1	1.05166	1.05166
CTD-2066L21.3	13.0	13.0
CTD-2218G20.2	2.0	2.0
CTD-2066L21.1	1.0	1.0
CTD-2066L21.2	5.0	5.0
CTD-2017D15.1	0.0	0.0
RP11-36C20.1	123.231	123.231
RP11-113I22.1	0.0	0.0
CTD-2203K17.1	42.0	42.0
TARS	19861.9982	19861.9982
CTD-2233C11.3	0.0	0.0
CTD-2233C11.2	0.0	0.0
ADAMTS12	389.0004	389.0004
RNU6-923P	0.0	0.0
RXFP3	0.0	0.0
SLC45A2	4.000001	4.000001
RP11-1084J3.1	0.0	0.0
AMACR	1521.23023999999	1521.23023999999
C1QTNF3-AMACR	220.672	220.672
RP11-1084J3.3	0.702475	0.702475
C1QTNF3	259.39474	259.39474
RP11-1250I15.2	0.0	0.0
RP11-1250I15.1	0.0	0.0
RP11-1250I15.3	1.0	1.0
RP11-1023L17.1	675.3443	675.3443
RP11-1023L17.2	8.77209	8.77209
RP11-1325J9.1	0.0	0.0
AC114302.1	0.0	0.0
CTD-2024P10.2	1.0	1.0
RAI14	4906.00793999999	4906.00793999999
CTD-2024P10.1	0.0	0.0
CTD-2517O10.6	82.0	82.0
TTC23L	23.0	23.0
CTD-2517O10.5	0.0	0.0
RPL21P54	0.0	0.0
RAD1	4180.61859	4180.61859
BRIX1	6276.3796	6276.3796
DNAJC21	7851.00447	7851.00447
AGXT2	1.0	1.0
AC010368.1	0.0	0.0
PRLR	9130.00119	9130.00119
CTD-2046J7.1	1.0	1.0
AC027347.1	0.0	0.0
SPEF2	351.00003	351.00003
RNU7-130P	0.0	0.0
CTD-2113L7.1	0.0	0.0
IL7R	1361.9973	1361.9973
RP11-79C6.2	0.0	0.0
RP11-79C6.1	0.0	0.0
CAPSL	17.0	17.0
RP11-79C6.3	0.0	0.0
UGT3A1	1.0	1.0
UGT3A2	22.0	22.0
CTD-2197M16.1	0.0	0.0
LMBRD2	3249.99599999999	3249.99599999999
MIR580	0.0	0.0
SKP2	3825.9974	3825.9974
RNU6-1305P	0.0	0.0
NADK2	3509.00506	3509.00506
NADK2-AS1	12.0	12.0
RANBP3L	4.999996	4.999996
RNA5SP181	0.0	0.0
CTD-2282P23.1	0.0	0.0
SLC1A3	20037.0282799999	20037.0282799999
CTD-2282P23.2	1.0	1.0
CTD-2353F22.1	6.0	6.0
CTD-2353F22.2	100.0	100.0
CTD-2653M23.3	2.0	2.0
NIPBL	14080.0534699999	14080.0534699999
KRT18P31	3.0	3.0
RPS4XP6	5.0002	5.0002
C5orf42	2582.99897	2582.99897
C8orf59P2	0.0	0.0
OFD1P17	0.0	0.0
RN7SL37P	0.0	0.0
CTD-2124B8.2	42.0	42.0
NUP155	11427.00678	11427.00678
RNU7-75P	0.0	0.0
RP11-648M2.1	0.0	0.0
WDR70	2608.1476	2608.1476
KCTD9P5	0.0	0.0
RNU6-1190P	0.0	0.0
RNU6-484P	0.0	0.0
AC008869.1	0.0	0.0
GDNF	203.000258	203.000258
GDNF-AS1	4.0	4.0
AC008869.2	0.0	0.0
CTD-2194L12.2	0.0	0.0
CTD-2194L12.3	0.0	0.0
CTD-2130F23.2	0.0	0.0
CTD-2130F23.1	0.0	0.0
CTD-2116N24.1	0.0	0.0
AC074129.1	0.0	0.0
CTD-2207A17.1	0.0	0.0
CTD-2007F2.1	0.0	0.0
EGFLAM	183.99962	183.99962
EGFLAM-AS4	0.0	0.0
EGFLAM-AS3	0.0	0.0
EGFLAM-AS2	0.0	0.0
EGFLAM-AS1	1.0	1.0
CTD-2108O9.4	0.0	0.0
CTD-2263F21.1	4.0	4.0
LIFR	1352.15444	1352.15444
LIFR-AS1	79.8507	79.8507
MIR3650	0.0	0.0
CTD-2196P11.2	0.0	0.0
LINC01265	0.0	0.0
OSMR-AS1	8.0	8.0
RP11-122C5.2	0.0	0.0
RP11-122C5.3	2.0	2.0
OSMR	5867.04406	5867.04406
RICTOR	3525.95495999999	3525.95495999999
AIG1P1	0.0	0.0
FYB	11.999996	11.999996
AC010633.1	0.0	0.0
GOLGA5P1	0.0	0.0
C9	1.0	1.0
DAB2	5091.9988	5091.9988
CTD-2078B5.2	2.0	2.0
CCDC11P1	0.0	0.0
INTS6P1	15.144	15.144
GCSHP1	0.0	0.0
LINC00603	0.0	0.0
KRT18P56	0.0	0.0
LINC00604	0.0	0.0
RNU1-150P	0.0	0.0
AC108105.1	0.0	0.0
PTGER4	841.9999	841.9999
TTC33	947.9993	947.9993
PRKAA1	9912.99872	9912.99872
SNORA57	0.0	0.0
AC008810.1	0.0	0.0
RPL37	56822.5714	56822.5714
SNORD72	0.0	0.0
CARD6	715.0	715.0
C7	1.0	1.0
RNU7-161P	0.0	0.0
RP11-301A5.2	0.0	0.0
MROH2B	0.0	0.0
C6	0.0	0.0
PLCXD3	166.0005	166.0005
CTD-2122P11.1	0.0	0.0
OXCT1	8564.6545	8564.6545
OXCT1-AS1	29.3446	29.3446
CTD-2062O1.1	0.0	0.0
C5orf51	4686.99921	4686.99921
FBXO4	833.0005	833.0005
CTD-2156G10.1	0.0	0.0
MTHFD2P6	0.0	0.0
RP11-112L7.1	0.0	0.0
GHR	184.9998	184.9998
SERBP1P6	61.0581	61.0581
CTD-2265D6.2	0.0	0.0
RP11-116B13.1	0.0	0.0
CCDC152	180.344	180.344
SEPP1	9596.65191	9596.65191
CTD-2325A15.5	0.0	0.0
CTD-2325A15.3	0.0	0.0
CTD-2325A15.2	0.0	0.0
CTD-2201E18.4	0.0	0.0
CTD-2201E18.2	0.0	0.0
CTD-2201E18.1	0.0	0.0
CTD-2201E18.5	7.0	7.0
CTD-2201E18.3	525.1119	525.1119
CTD-2035E11.3	2.88777	2.88777
CTD-2035E11.4	12.0	12.0
ANXA2R	153.0002	153.0002
AC025171.1	211.99954	211.99954
CTD-2035E11.5	16.0	16.0
ZNF131	5319.00431	5319.00431
RP11-447H19.4	0.0	0.0
NIM1K	62.0000239999999	62.0000239999999
RP11-447H19.3	2.01025	2.01025
RP11-447H19.2	0.0	0.0
RP11-447H19.1	1.00001	1.00001
CTD-2636A23.2	46.6462	46.6462
HMGCS1	7455.35121	7455.35121
RP11-159F24.2	0.0	0.0
CCL28	2067.00308	2067.00308
C5orf28	1059.99939	1059.99939
RP11-159F24.3	14.415	14.415
C5orf34	1088.58544	1088.58544
EEF1A1P19	76.6444	76.6444
RP11-159F24.6	3.0	3.0
RP11-159F24.5	0.0	0.0
PAIP1	11145.23546	11145.23546
NNT-AS1	1295.9458	1295.9458
CTD-2210P15.3	10.531	10.531
CTD-2210P15.2	13.7699	13.7699
NNT	6551.2293	6551.2293
RPL29P12	1.37379	1.37379
RP11-8L21.1	0.0	0.0
RNU6-381P	0.0	0.0
FGF10	5.0	5.0
FGF10-AS1	0.0	0.0
RP11-473L15.3	0.0	0.0
RP11-503D12.1	0.0	0.0
RN7SL383P	0.0	0.0
RP11-53O19.1	4.0	4.0
RP11-53O19.2	0.0	0.0
MRPS30	4009.9968	4009.9968
RP11-53O19.3	174.0	174.0
AC114954.1	0.0	0.0
RP11-357F12.1	0.0	0.0
HCN1	0.0	0.0
RP11-484L7.1	0.0	0.0
RP11-484L7.2	0.0	0.0
CTD-2013M15.1	1.0	1.0
EMB	3304.66427	3304.66427
RP11-269M20.2	0.0	0.0
RP11-269M20.1	3.00251	3.00251
RP11-269M20.3	0.0	0.0
PARP8	364.99968728	364.99968728
RP11-317O24.1	0.0	0.0
RP11-317O24.3	0.0	0.0
RP11-317O24.2	0.0	0.0
CTD-2089N3.1	0.0	0.0
CTD-2089N3.2	0.0	0.0
CTD-2089N3.3	0.0	0.0
RNU6-480P	0.0	0.0
AC091866.1	0.0	0.0
CTD-2054H24.1	0.0	0.0
RNU6-1296P	0.0	0.0
CTD-2312P21.1	0.0	0.0
CTD-2314G24.2	3.0	3.0
ISL1	9.0	9.0
HMGB1P47	0.0	0.0
CTD-2335O3.2	0.0	0.0
CTD-2335O3.3	0.0	0.0
RNA5SP182	0.0	0.0
KATNBL1P4	0.0	0.0
RP11-182I21.2	0.0	0.0
CTD-2203A3.1	0.0	0.0
RPS17P11	0.0	0.0
CTD-2141G3.1	0.0	0.0
CTD-2288O8.1	0.0	0.0
ITGA1	798.52321	798.52321
PELO	2433.475	2433.475
B3GNTL1P1	0.0	0.0
CTD-2207L17.1	0.0	0.0
CTD-2175A23.1	0.0	0.0
ITGA2	6108.9981	6108.9981
CTD-2366F13.2	0.0	0.0
MOCS2	3606.9957	3606.9957
CTD-2366F13.1	206.00018	206.00018
RP11-94D20.1	0.0	0.0
RP11-289K10.1	0.0	0.0
FST	584.9998	584.9998
NDUFS4	2246.00361999999	2246.00361999999
AC024569.1	0.0	0.0
CTD-2081C10.1	0.0	0.0
ASS1P9	1.0	1.0
CTD-2081C10.7	5.0	5.0
ARL15	921.00029	921.00029
RNU6-272P	0.0	0.0
AC024571.1	0.0	0.0
MIR581	0.0	0.0
RN7SL801P	0.0	0.0
MIR4459	0.0	0.0
CTD-2081C10.5	0.0	0.0
LINC01033	0.0	0.0
RPL37P25	0.0	0.0
HSPB3	61.0	61.0
SNX18	3816.9963	3816.9963
CTD-2591A1.1	9.0	9.0
AC112198.1	17.0	17.0
AC112198.2	0.0	0.0
RP11-45H22.1	0.0	0.0
RP11-45H22.2	0.0	0.0
RP11-45H22.3	0.0	0.0
ESM1	85.99999	85.99999
CTD-2313F11.1	0.0	0.0
GZMK	0.0	0.0
CTD-2313F11.2	0.0	0.0
CTD-2313F11.3	0.0	0.0
GZMAP1	0.0	0.0
GZMA	0.0	0.0
CDC20B	2.0	2.0
GPX8	3694.9975	3694.9975
MIR449A	0.0	0.0
MIR449B	0.0	0.0
MIR449C	0.0	0.0
MCIDAS	118.0	118.0
CCNO	335.9996	335.9996
RP11-506H20.1	7.0	7.0
DHX29	5671.99698	5671.99698
SKIV2L2	6600.37155	6600.37155
RP11-506H20.2	0.0	0.0
AC010480.1	0.0	0.0
PPAP2A	1174.63346	1174.63346
CTD-2315M5.2	1.0	1.0
MIR5687	0.0	0.0
RNF138P1	3.03898	3.03898
AK4P2	0.0	0.0
SLC38A9	1345.00029	1345.00029
DDX4	3.0	3.0
RP11-175M2.1	0.0	0.0
RNA5SP183	0.0	0.0
HNRNPH1P3	0.0	0.0
IL31RA	3.0	3.0
AC008914.1	0.0	0.0
IL6ST	9252.77255	9252.77255
CTD-2031P19.5	0.0	0.0
CTD-2031P19.4	0.0	0.0
FLJ31104	10.0	10.0
CTD-2227I18.1	0.0	0.0
ANKRD55	0.0	0.0
RNU6-299P	0.0	0.0
RPL17P22	0.0	0.0
RNA5SP184	0.0	0.0
RP11-365H8.2	0.0	0.0
RNA5SP185	0.0	0.0
PSMC1P4	0.0	0.0
RNU6ATAC2P	0.0	0.0
RP11-155L15.1	0.0	0.0
HMGN1P17	2.0	2.0
AC008391.1	0.0	0.0
CTC-236F12.4	39.99998	39.99998
RPL26P19	430.213	430.213
AC022431.2	1.0	1.0
AC022431.3	4.0	4.0
AC008940.1	0.0	0.0
MAP3K1	5630.99969999999	5630.99969999999
AC008937.2	0.0	0.0
AC008937.3	16.9188	16.9188
SETD9	736.08077	736.08077
MIER3	2939.00158	2939.00158
CTD-2310F14.1	36.0	36.0
AC016644.1	0.0	0.0
AC114973.1	0.0	0.0
RP11-101B14.4	0.0	0.0
RP11-101B14.1	0.0	0.0
GPBP1	8721.99866999999	8721.99866999999
CTD-2516K3.3	0.0	0.0
CTD-2023N9.1	1.0	1.0
SALL4P1	0.0	0.0
ACTBL2	45.0	45.0
AC025470.1	0.0	0.0
AC008780.1	0.0	0.0
CTD-2023N9.2	0.0	0.0
CTD-2023N9.3	0.0	0.0
RP11-772C9.1	0.0	0.0
AC116606.1	0.0	0.0
RP11-478P10.1	1.0	1.0
CTD-2037L6.2	3.0	3.0
PGAM1P1	1.0	1.0
PLK2	42398.9905	42398.9905
GAPT	0.0	0.0
CTD-2117L12.3	0.0	0.0
MIR548AE2	0.0	0.0
CTD-2117L12.1	0.0	0.0
RAB3C	1.0	1.0
RP11-479O16.1	0.0	0.0
RPL5P15	0.0	0.0
CTD-2176I21.2	0.0	0.0
PDE4D	200.000009999999	200.000009999999
RP11-266N13.2	0.0	0.0
CTD-2146O16.1	0.0	0.0
NDUFB4P2	0.0	0.0
MIR582	0.0	0.0
CTD-2254N19.1	0.0	0.0
RNU6-806P	0.0	0.0
RP11-546M4.1	0.0	0.0
FKSG52	4.0	4.0
SETP21	0.0	0.0
PART1_1	0.0	0.0
PART1	1.0	1.0
PART1_2	1.0	1.0
PART1_3	0.0	0.0
DEPDC1B	2909.99741	2909.99741
CTD-2003D5.1	4.0	4.0
KRT8P31	2.00366	2.00366
ELOVL7	2629.00006999999	2629.00006999999
RP11-231G3.1	1.0	1.0
ERCC8	815.56654	815.56654
GNL3LP1	154.433	154.433
AC104113.3	0.0	0.0
NDUFAF2	2149.28191	2149.28191
CTC-436P18.4	1.0	1.0
CTC-436P18.5	1.0	1.0
